
-72905.26, 0
-72883.68, 0
Arduino with HC-05 is ready, 0
-73083.03, 0
-73011.43, 0
-72938.54, 0
-72881.37, 0
-72866.74, 0
-72887.53, 0
-72943.01, 0
-72997.95, 0
-73019.67, 0
-73007.74, 0
-72960.06, 0
-72919.79, 0
-72910.42, 0
-72944.16, 0
-73031.75, 0
-73134.92, 0
-73224.91, 0
-73256.96, 0
-73210.70, 0
-73115.55, 0
-72996.53, 0
-72911.26, 0
-72887.17, 0
-72935.43, 0
-73047.01, 0
-73166.83, 0
-73258.88, 0
-73289.09, 0
-73251.86, 0
-73172.49, 0
-73067.21, 0
-72987.76, 0
-72955.25, 0
-72973.91, 0
-73040.65, 0
-73119.83, 0
-73201.51, 0
-73258.70, 0
-73278.39, 0
-73265.59, 0
-73211.50, 0
-73140.51, 0
-73058.30, 0
-72980.69, 0
-72937.88, 0
-72930.90, 0
-72974.09, 0
-73047.28, 0
-73122.27, 0
-73188.72, 0
-73218.33, 0
-73227.66, 0
-73217.28, 0
-73199.35, 0
-73197.68, 0
-73201.35, 0
-73214.10, 0
-73215.64, 0
-73195.96, 0
-73163.72, 0
-73115.08, 0
-73085.44, 0
-73080.84, 0
-73112.26, 0
-73183.37, 0
-73261.36, 0
-73336.37, 0
-73378.94, 0
-73379.32, 0
-73353.71, 0
-73316.77, 0
-73310.63, 0
-73341.61, 0
-73402.18, 0
-73472.85, 0
-73509.72, 0
-73501.78, 0
-73428.45, 0
-73298.78, 0
-73140.62, 0
-72970.01, 0
-72829.24, 0
-72724.03, 0
-72651.07, 0
-72602.72, 0
-72554.54, 0
-72515.90, 0
-72480.46, 0
-72460.77, 0
-72475.16, 0
-72514.99, 0
-72587.63, 0
-72665.55, 0
-72727.54, 0
-72764.15, 0
-72758.66, 0
-72731.10, 0
-72693.21, 0
-72662.45, 0
-72659.50, 0
-72672.99, 0
-72709.25, 0
-72742.83, 0
-72754.66, 0
-72749.62, 0
-72726.25, 0
-72717.17, 0
-72728.84, 0
-72771.40, 0
-72842.64, 0
-72913.02, 0
-72975.57, 0
-73007.36, 0
-73009.86, 0
-73004.74, 0
-72996.86, 0
-73016.12, 0
-73049.19, 0
-73079.84, 0
-73088.67, 0
-73039.11, 0
-72941.40, 0
-72804.40, 0
-72665.78, 0
-72571.85, 0
-72539.50, 0
-72587.46, 0
-72678.15, 0
-72772.10, 0
-72840.96, 0
-72848.34, 0
-72816.05, 0
-72761.32, 0
-72721.58, 0
-72729.44, 0
-72780.63, 0
-72874.78, 0
-72974.28, 0
-73050.62, 0
-73089.82, 0
-73084.60, 0
-73067.46, 0
-73051.68, 0
-73060.60, 0
-73104.23, 0
-73153.44, 0
-73206.75, 0
-73245.89, 0
