
-78063.44, 0
-78029.63, 0
-78011.56, 0
Arduino with HC-05 is ready, 0
-78006.38, 0
-77998.14, 0
-78002.28, 0
-78025.46, 0
-78052.64, 0
-78086.45, 0
-78106.52, 0
-78109.92, 0
-78101.07, 0
-78080.01, 0
-78065.39, 0
-78047.00, 0
-78030.66, 0
-78018.53, 0
-77994.72, 0
-77969.38, 0
-77937.92, 0
-77911.69, 0
-77899.44, 0
-77895.82, 0
-77908.29, 0
-77918.46, 0
-77920.61, 0
-77913.06, 0
-77888.65, 0
-77862.18, 0
-77831.31, 0
-77817.33, 0
-77827.91, 0
-77852.27, 0
-77888.43, 0
-77900.79, 0
-77884.12, 0
-77845.65, 0
-77795.29, 0
-77760.63, 0
-77744.69, 0
-77763.01, 0
-77820.35, 0
-77895.01, 0
-77971.22, 0
-78011.99, 0
-78015.94, 0
-77995.06, 0
-77958.97, 0
-77932.68, 0
-77914.61, 0
-77915.10, 0
-77937.27, 0
-77968.42, 0
-78007.74, 0
-78036.10, 0
-78055.80, 0
-78075.58, 0
-78093.00, 0
-78114.02, 0
-78118.84, 0
-78111.68, 0
-78102.42, 0
-78095.31, 0
-78109.01, 0
-78135.62, 0
-78182.24, 0
-78248.25, 0
-78312.55, 0
-78364.74, 0
-78378.76, 0
-78363.26, 0
-78335.95, 0
-78306.64, 0
-78298.80, 0
-78306.32, 0
-78331.35, 0
-78367.00, 0
-78396.49, 0
-78422.34, 0
-78429.82, 0
-78435.67, 0
-78456.57, 0
-78493.41, 0
-78547.81, 0
-78588.52, 0
-78608.55, 0
-78607.20, 0
-78584.11, 0
-78558.93, 0
-78545.94, 0
-78573.33, 0
-78641.46, 0
-78721.23, 0
-78782.36, 0
-78772.84, 0
-78672.63, 0
-78482.94, 0
-78225.65, 0
-77959.34, 0
-77723.74, 0
-77558.88, 0
-77476.23, 0
-77460.13, 0
-77494.70, 0
-77542.97, 0
-77593.52, 0
-77640.43, 0
-77680.94, 0
-77734.14, 0
-77791.12, 0
-77853.83, 0
-77912.55, 0
-77949.72, 0
-77970.90, 0
-77966.61, 0
-77950.15, 0
-77930.57, 0
-77908.51, 0
-77897.53, 0
-77888.61, 0
-77889.13, 0
-77898.00, 0
-77911.10, 0
-77942.42, 0
-77979.91, 0
-78021.57, 0
-78058.01, 0
-78076.77, 0
-78084.84, 0
-78080.98, 0
-78088.63, 0
-78124.23, 0
-78189.56, 0
-78291.39, 0
-78399.12, 0
-78484.67, 0
-78512.67, 0
-78454.92, 0
-78317.44, 0
-78107.83, 0
-77867.60, 0
-77632.96, 0
-77432.83, 0
-77296.70, 0
-77215.75, 0
-77187.66, 0
-77196.30, 0
-77221.96, 0
-77267.80, 0
-77326.09, 0
-77404.16, 0
-77490.90, 0
-77570.09, 0
-77647.00, 0
-77704.99, 0
-77745.59, 0
-77761.81, 0
-77752.16, 0
-77739.59, 0
-77726.49, 0
-77729.19, 0
-77743.72, 0
-77764.65, 0
-77806.29, 0
-77855.88, 0
-77913.49, 0
-77958.31, 0
-77973.07, 0
-77968.66, 0
-77943.20, 0
-77914.81, 0
-77888.74, 0
-77867.48, 0
-77872.08, 0
-77889.31, 0
-77912.59, 0
-77917.93, 0
-77892.23, 0
-77851.20, 0
-77797.92, 0
-77756.96, 0
-77737.37, 0
-77740.88, 0
-77777.83, 0
-77824.55, 0
-77864.53, 0
-77876.85, 0
-77846.83, 0
-77792.75, 0
-77720.51, 0
-77653.77, 0
-77598.97, 0
-77557.15, 0
-77544.04, 0
-77543.23, 0
-77553.47, 0
-77560.70, 0
-77558.54, 0
-77563.06, 0
-77565.78, 0
-77577.13, 0
-77592.46, 0
-77609.08, 0
-77641.63, 0
-77679.22, 0
-77728.24, 0
-77782.67, 0
-77836.60, 0
-77894.59, 0
-77934.75, 0
-77954.64, 0
-77938.57, 0
-77882.62, 0
-77811.20, 0
-77733.05, 0
-77674.28, 0
-77641.12, 0
-77634.97, 0
-77663.06, 0
-77700.87, 0
-77740.00, 0
-77762.28, 0
-77763.95, 0
-77769.09, 0
-77782.88, 0
-77822.48, 0
-77880.98, 0
-77946.79, 0
-78017.74, 0
-78066.55, 0
-78089.30, 0
-78080.59, 0
-78052.91, 0
-78036.45, 0
-78037.11, 0
-78072.10, 0
-78128.96, 0
-78188.65, 0
-78244.64, 0
-78267.59, 0
-78257.50, 0
-78211.77, 0
-78144.91, 0
-78093.49, 0
-78068.19, 0
-78090.78, 0
-78154.45, 0
-78246.73, 0
-78355.78, 0
-78444.04, 0
-78499.06, 0
-78502.31, 0
-78455.75, 0
-78386.74, 0
-78306.27, 0
-78248.36, 0
-78221.71, 0
-78223.95, 0
-78258.22, 0
-78297.52, 0
-78329.29, 0
-78331.65, 0
-78299.52, 0
-78256.10, 0
-78207.75, 0
-78180.85, 0
-78178.27, 0
-78195.62, 0
-78233.50, 0
-78262.58, 0
-78271.48, 0
-78242.36, 0
-78179.44, 0
-78109.27, 0
-78043.88, 0
-78013.28, 0
-78021.23, 0
-78067.11, 0
-78150.10, 0
-78239.01, 0
-78324.74, 0
-78388.90, 0
-78427.37, 0
-78446.13, 0
-78429.99, 0
-78393.78, 0
-78341.33, 0
-78281.93, 0
-78228.20, 0
-78174.97, 0
-78148.38, 0
-78155.14, 0
-78196.00, 0
-78265.52, 0
-78324.78, 0
-78358.89, 0
-78341.74, 0
-78263.32, 0
-78132.99, 0
-77950.78, 0
-77756.96, 0
-77577.89, 0
-77440.83, 0
-77363.05, 0
-77327.56, 0
-77339.01, 0
-77380.95, 0
-77441.40, 0
-77512.81, 0
-77571.92, 0
-77622.96, 0
-77656.05, 0
-77669.73, 0
-77670.53, 0
-77647.31, 0
-77622.18, 0
-77604.12, 0
-77601.40, 0
-77626.03, 0
-77662.64, 0
-77714.89, 0
-77766.84, 0
-77809.22, 0
-77839.37, 0
-77839.17, 0
-77830.56, 0
-77816.27, 0
-77802.96, 0
-77798.25, 0
-77789.41, 0
-77789.81, 0
-77791.57, 0
-77796.74, 0
-77810.82, 0
-77818.46, 0
-77829.06, 0
-77836.60, 0
-77842.61, 0
-77853.61, 0
-77862.38, 0
-77886.17, 0
-77919.08, 0
-77959.87, 0
-78003.69, 0
-78027.45, 0
-78038.48, 0
-78033.17, 0
-78021.96, 0
-78023.26, 0
-78034.37, 0
-78070.19, 0
-78113.01, 0
-78148.27, 0
-78162.83, 0
-78133.14, 0
-78074.75, 0
-78000.62, 0
-77940.07, 0
-77918.05, 0
-77930.94, 0
-77980.76, 0
-78037.19, 0
-78071.72, 0
-78066.08, 0
-78009.85, 0
-77934.43, 0
-77862.11, 0
-77829.11, 0
-77858.58, 0
-77930.28, 0
-78032.67, 0
-78117.97, 0
-78153.24, 0
-78129.59, 0
-78043.23, 0
-77938.85, 0
-77850.47, 0
-77815.98, 0
-77855.10, 0
-77944.08, 0
-78062.10, 0
-78159.41, 0
-78208.82, 0
-78209.93, 0
-78167.97, 0
-78124.65, 0
-78098.14, 0
-78108.30, 0
-78159.92, 0
-78219.55, 0
-78274.77, 0
-78295.70, 0
-78276.54, 0
-78234.31, 0
-78176.74, 0
-78139.49, 0
-78127.96, 0
-78147.01, 0
-78192.68, 0
-78235.23, 0
-78270.88, 0
-78279.44, 0
-78261.07, 0
-78229.39, 0
-78182.98, 0
-78145.37, 0
-78115.62, 0
-78098.75, 0
-78097.30, 0
-78097.01, 0
-78104.85, 0
-78103.00, 0
-78087.89, 0
-78056.07, 0
-77987.62, 0
-77889.10, 0
-77748.64, 0
-77575.03, 0
-77392.17, 0
-77211.35, 0
-77064.28, 0
-76952.02, 0
-76880.37, 0
-76850.18, 0
-76835.60, 0
-76834.05, 0
-76828.92, 0
-76827.07, 0
-76847.10, 0
-76892.77, 0
-76982.61, 0
-77101.34, 0
-77236.80, 0
-77373.12, 0
-77481.69, 0
-77562.45, 0
-77608.60, 0
-77636.50, 0
-77666.52, 0
-77700.80, 0
-77753.16, 0
-77805.24, 0
-77843.13, 0
-77854.52, 0
-77822.47, 0
-77766.04, 0
-77693.37, 0
-77629.12, 0
-77594.34, 0
-77585.65, 0
-77610.17, 0
-77646.16, 0
-77680.84, 0
-77709.39, 0
-77727.76, 0
-77760.39, 0
-77812.97, 0
-77900.16, 0
-78021.34, 0
-78149.09, 0
-78266.50, 0
-78334.91, 0
-78338.47, 0
-78275.80, 0
-78152.23, 0
-78006.76, 0
-77861.48, 0
-77746.29, 0
-77681.43, 0
-77659.65, 0
-77687.22, 0
-77743.01, 0
-77817.06, 0
-77902.03, 0
-77979.60, 0
-78053.89, 0
-78107.37, 0
-78137.45, 0
-78144.27, 0
-78117.92, 0
-78078.05, 0
-78026.97, 0
-77982.56, 0
-77959.04, 0
-77949.60, 0
-77960.43, 0
-77970.29, 0
-77970.66, 0
-77960.84, 0
-77936.66, 0
-77918.75, 0
-77909.00, 0
-77915.92, 0
-77942.64, 0
-77971.37, 0
-78000.40, 0
-78014.64, 0
-78021.66, 0
-78028.09, 0
-78038.34, 0
-78074.44, 0
-78122.58, 0
-78172.92, 0
-78202.25, 0
-78179.77, 0
-78113.98, 0
-78007.68, 0
-77885.90, 0
-77774.53, 0
-77689.16, 0
-77655.80, 0
-77659.76, 0
-77686.52, 0
-77712.74, 0
-77710.00, 0
-77690.50, 0
-77655.24, 0
-77624.36, 0
-77611.42, 0
-77614.72, 0
-77650.61, 0
-77705.69, 0
-77777.65, 0
-77857.27, 0
-77925.20, 0
-77987.19, 0
-78029.38, 0
-78051.12, 0
-78048.91, 0
-78018.20, 0
-77986.83, 0
-77964.10, 0
-77968.47, 0
-78000.69, 0
-78041.63, 0
-78091.43, 0
-78123.94, 0
-78133.31, 0
-78120.85, 0
-78094.52, 0
-78095.25, 0
-78134.06, 0
-78216.89, 0
-78322.13, 0
-78406.62, 0
-78453.40, 0
-78438.10, 0
-78376.03, 0
-78298.02, 0
-78233.13, 0
-78228.22, 0
-78284.72, 0
-78387.01, 0
-78491.09, 0
-78542.80, 0
-78528.94, 0
-78441.16, 0
-78313.33, 0
-78186.30, 0
-78089.04, 0
-78051.92, 0
-78058.19, 0
-78087.37, 0
-78109.14, 0
-78099.04, 0
-78076.89, 0
-78054.59, 0
-78057.50, 0
-78094.97, 0
-78153.62, 0
-78215.33, 0
-78233.26, 0
-78198.26, 0
-78124.09, 0
-78034.61, 0
-77979.62, 0
-77970.95, 0
-78015.80, 0
-78096.25, 0
-78167.02, 0
-78202.39, 0
-78171.87, 0
-78096.79, 0
-78019.80, 0
-77972.01, 0
-77986.02, 0
-78042.41, 0
-78117.00, 0
-78176.75, 0
-78188.49, 0
-78159.15, 0
-78095.64, 0
-78044.35, 0
-78044.87, 0
-78100.92, 0
-78202.35, 0
-78293.84, 0
-78340.67, 0
-78325.61, 0
-78250.78, 0
-78160.37, 0
-78080.83, 0
-78051.21, 0
-78081.86, 0
-78145.03, 0
-78211.35, 0
-78226.94, 0
-78183.24, 0
-78096.29, 0
-77992.67, 0
-77919.37, 0
-77885.26, 0
-77898.80, 0
-77939.84, 0
-77969.04, 0
-77972.11, 0
-77924.50, 0
-77845.56, 0
-77763.68, 0
-77697.81, 0
-77675.28, 0
-77680.04, 0
-77705.01, 0
-77734.82, 0
-77749.56, 0
-77760.22, 0
-77762.63, 0
-77778.66, 0
-77823.11, 0
-77894.97, 0
-77990.98, 0
-78075.19, 0
-78139.56, 0
-78180.77, 0
-78193.09, 0
-78190.06, 0
-78162.34, 0
-78121.47, 0
-78074.26, 0
-78013.86, 0
-77949.85, 0
-77877.92, 0
-77825.56, 0
-77817.46, 0
-77860.94, 0
-77961.26, 0
-78080.44, 0
-78196.72, 0
-78285.91, 0
-78323.51, 0
-78317.53, 0
-78272.48, 0
-78227.62, 0
-78215.29, 0
-78247.31, 0
-78327.01, 0
-78413.46, 0
-78482.94, 0
-78515.57, 0
-78496.10, 0
-78440.63, 0
-78353.51, 0
-78270.08, 0
-78215.51, 0
-78192.43, 0
-78201.51, 0
-78210.62, 0
-78214.77, 0
-78212.02, 0
-78200.55, 0
-78195.34, 0
-78188.63, 0
-78197.32, 0
-78223.91, 0
-78255.03, 0
-78285.10, 0
-78286.91, 0
-78267.69, 0
-78236.46, 0
-78196.72, 0
-78163.32, 0
-78117.86, 0
-78062.43, 0
-77993.99, 0
-77904.74, 0
-77805.82, 0
-77694.91, 0
-77601.14, 0
-77546.70, 0
-77539.22, 0
-77582.00, 0
-77644.04, 0
-77711.97, 0
-77766.19, 0
-77788.20, 0
-77783.17, 0
-77741.82, 0
-77691.41, 0
-77653.82, 0
-77636.44, 0
-77649.13, 0
-77677.08, 0
-77724.32, 0
-77778.28, 0
-77825.92, 0
-77876.54, 0
-77912.46, 0
-77940.95, 0
-77955.79, 0
-77946.59, 0
-77926.43, 0
-77889.83, 0
-77860.55, 0
-77848.79, 0
-77858.96, 0
-77904.02, 0
-77958.90, 0
-78017.53, 0
-78056.51, 0
-78058.21, 0
-78034.14, 0
-77983.05, 0
-77936.72, 0
-77907.14, 0
-77896.94, 0
-77915.73, 0
-77938.30, 0
